match_date,league,home_team,away_team,home_score,away_score,avg_odds_home_win,avg_odds_draw,avg_odds_away_win,result,p_home,p_draw,p_away
2005-08-14,England: Premier League,Arsenal,Newcastle Utd,2,0,1.3955,3.9764,7.8364,H,0.6540116292924048,0.2295224898595591,0.11646588084803619
2005-08-14,England: Premier League,Wigan,Chelsea,0,1,9.9933,4.5808,1.2775,A,0.0908751680031455,0.19824982893945028,0.7108750030574041
2005-08-20,England: Premier League,Manchester United,Aston Villa,1,0,1.2445,5.0445,10.1736,H,0.7304437856609239,0.1802036458033541,0.08935256853572184
2005-08-20,England: Premier League,Blackburn,Fulham,2,1,1.983,3.237,3.57,H,0.46124047576369004,0.28255788181631064,0.2562016424199993
2005-08-20,England: Premier League,Charlton,Wigan,1,0,1.794,3.296,4.319,H,0.5102899859173479,0.2777488576261293,0.21196115645652283
2005-08-20,England: Premier League,Liverpool,Sunderland,1,0,1.2727,4.7027,10.3555,H,0.7176007021692009,0.19420554440018328,0.0881937534306158
2005-08-20,England: Premier League,Newcastle Utd,West Ham,0,0,1.627,3.432,5.365,D,0.5626418794771608,0.26673028493861906,0.17062783558422004
2005-08-20,England: Premier League,Tottenham,Middlesbrough,2,0,1.8627,3.2655,4.0255,H,0.4918492866551878,0.2805596895582968,0.22759102378651555
2005-08-20,England: Premier League,West Brom,Portsmouth,2,1,2.06,3.221,3.374,H,0.44442386103763104,0.28423258420910275,0.27134355475326616
2005-08-20,England: Premier League,Birmingham,Manchester City,1,2,2.1222,3.2,3.2356,A,0.43120580978796214,0.28597030297875414,0.2828238872332839
2005-08-21,England: Premier League,Bolton,Everton,0,1,2.072,3.215,3.333,A,0.4412787750600203,0.28439490573075027,0.2743263192092295
2005-08-21,England: Premier League,Chelsea,Arsenal,1,0,1.947,3.179,3.804,H,0.4707463173566925,0.2883117583810885,0.24094192426221883
2005-08-23,England: Premier League,Birmingham,Middlesbrough,0,3,2.3155,3.1982,2.8664,A,0.3949745486600676,0.2859619684267359,0.31906348291319653
2005-08-23,England: Premier League,Portsmouth,Aston Villa,1,1,2.462,3.2,2.65,D,0.37058563893246865,0.28511932595366807,0.3442950351138634
2005-08-23,England: Premier League,Sunderland,Manchester City,1,2,2.713,3.217,2.409,A,0.3367541109536307,0.2839956179723967,0.3792502710739727
2005-08-24,England: Premier League,Arsenal,Fulham,4,1,1.2173,5.2955,10.3109,H,0.7418761129366211,0.17053834241860996,0.08758554464476902
2005-08-24,England: Premier League,Chelsea,West Brom,4,0,1.1627,6.0155,11.2645,H,0.7713061221550054,0.14908114508014708,0.07961273276484752
2005-08-24,England: Premier League,Blackburn,Tottenham,0,0,2.679,3.192,2.457,D,0.34133889033602505,0.2864808543891638,0.3721802552748112
2005-08-24,England: Premier League,Bolton,Newcastle Utd,2,0,2.1373,3.23,3.1936,H,0.429010086630964,0.28387716970785126,0.2871127436611847
2005-08-27,England: Premier League,West Brom,Birmingham,2,3,2.3222,3.1467,2.8733,A,0.39274534904274866,0.28983800475007815,0.31741664620717325
2005-08-27,England: Premier League,Aston Villa,Blackburn,1,0,1.965,3.219,3.628,H,0.4646713288449512,0.28365304789696466,0.25167562325808407
2005-08-27,England: Premier League,Fulham,Everton,1,0,2.474,3.177,2.678,H,0.3700214793229116,0.2881438904138758,0.3418346302632126
2005-08-27,England: Premier League,Manchester City,Portsmouth,2,1,1.6333,3.3911,5.2233,H,0.5573085497262693,0.2684238312842192,0.17426761898951154
2005-08-27,England: Premier League,Tottenham,Chelsea,0,2,4.422,3.246,1.783,A,0.20650994567302422,0.28132685759892573,0.51216319672805
2005-08-27,England: Premier League,West Ham,Bolton,1,2,2.469,3.2,2.665,A,0.3706426508077276,0.2859739702638373,0.343383378928435
2005-08-27,England: Premier League,Wigan,Sunderland,1,0,2.083,3.221,3.301,H,0.43903659148560975,0.28392214221189854,0.2770412663024917
2005-08-28,England: Premier League,Middlesbrough,Charlton,0,3,1.847,3.251,4.056,A,0.494191364730305,0.2807663643976848,0.22504227087201017
2005-08-28,England: Premier League,Newcastle Utd,Manchester United,0,2,5.693,3.484,1.583,A,0.1605039206116199,0.2622700401957382,0.5772260391926418
2005-09-10,England: Premier League,Manchester United,Manchester City,1,1,1.3842,4.0592,8.2475,D,0.6627626281029518,0.22600414609285227,0.11123322580419592
2005-09-10,England: Premier League,Birmingham,Charlton,0,1,2.3042,3.225,2.8733,A,0.39739062547516746,0.2839279005332963,0.31868147399153607
2005-09-10,England: Premier League,Chelsea,Sunderland,2,0,1.1183,6.9075,11.4908,H,0.7941437775280048,0.1285690895996479,0.07728713287234724
2005-09-10,England: Premier League,Everton,Portsmouth,0,1,1.6567,3.3533,5.235,A,0.5523285055982191,0.2728782498507648,0.17479324455101616
2005-09-10,England: Premier League,Newcastle Utd,Fulham,1,1,1.6125,3.4917,5.3833,D,0.5677473326848597,0.2621910742487431,0.17006159306639723
2005-09-10,England: Premier League,Tottenham,Liverpool,0,0,2.5133,3.185,2.6342,D,0.3645365843139987,0.2876577071762552,0.347805708509746
2005-09-10,England: Premier League,West Brom,Wigan,1,2,1.99,3.2342,3.5717,A,0.46030837987114287,0.28322728215434245,0.25646433797451473
2005-09-10,England: Premier League,Middlesbrough,Arsenal,2,1,4.9133,3.3492,1.6975,H,0.18651705386192655,0.27362183230019216,0.5398611138378814
2005-09-11,England: Premier League,Bolton,Blackburn,0,0,1.9117,3.2008,3.895,D,0.47891214189618253,0.2860335983700738,0.2350542597337438
2005-09-12,England: Premier League,West Ham,Aston Villa,4,0,2.4958,3.1717,2.6575,H,0.36683113513499077,0.28865817923192927,0.34451068563307996
2005-09-17,England: Premier League,Charlton,Chelsea,0,2,6.48,3.5636,1.5145,A,0.14090409699406475,0.2562180234935289,0.6028778795124065
2005-09-17,England: Premier League,Fulham,West Ham,1,2,2.0891,3.2109,3.2991,A,0.4378550459367165,0.2848805557527156,0.27726439831056787
2005-09-17,England: Premier League,Portsmouth,Birmingham,1,1,2.2808,3.2025,2.9267,D,0.4013644220557686,0.2858491721545034,0.31278640578972805
2005-09-17,England: Premier League,Sunderland,West Brom,1,1,2.2673,3.1991,2.9436,D,0.40339205982286364,0.28589628871757017,0.3107116514595661
2005-09-17,England: Premier League,Aston Villa,Tottenham,1,1,2.5192,3.2117,2.6067,D,0.36352865905070814,0.2851453740637494,0.3513259668855426
2005-09-18,England: Premier League,Liverpool,Manchester United,0,0,2.7309,3.1809,2.4145,D,0.3344960160555933,0.287175066882398,0.3783289170620086
2005-09-18,England: Premier League,Blackburn,Newcastle Utd,0,3,2.3073,3.1964,2.8618,A,0.3955564531066363,0.28552978483698593,0.3189137620563777
2005-09-18,England: Premier League,Wigan,Middlesbrough,1,1,2.6475,3.185,2.5,D,0.34599200579224293,0.28760246007377177,0.36640553413398524
2005-09-18,England: Premier League,Manchester City,Bolton,0,1,2.0358,3.2342,3.4267,A,0.44972937950497216,0.2830867203006067,0.26718390019442095
2005-09-19,England: Premier League,Arsenal,Everton,2,0,1.32,4.3725,9.29,H,0.6925327369649915,0.20906648663094085,0.0984007764040677
2005-09-24,England: Premier League,Birmingham,Liverpool,2,2,3.4645,3.1991,2.0482,D,0.2649395406900156,0.28691914560987747,0.4481413137001069
2005-09-24,England: Premier League,Chelsea,Aston Villa,2,1,1.1982,5.5709,10.5364,H,0.75255756697164,0.1618615442290149,0.08558088879934503
2005-09-24,England: Premier League,Everton,Wigan,0,1,1.834,3.254,4.211,A,0.5002150882745351,0.28192823352658186,0.21785667819888324
2005-09-24,England: Premier League,Manchester United,Blackburn,1,2,1.27,4.78,10.3545,A,0.720283430224626,0.19137237581281905,0.08834419396255494
2005-09-24,England: Premier League,Newcastle Utd,Manchester City,1,0,2.0327,3.2364,3.47,H,0.45169833610737953,0.28370016308412754,0.26460150080849293
2005-09-24,England: Premier League,West Brom,Charlton,1,2,2.74,3.211,2.403,A,0.3340506415316425,0.2850509990023981,0.38089835946595935
2005-09-24,England: Premier League,West Ham,Arsenal,0,0,4.746,3.367,1.712,D,0.19298463522906073,0.27202408042682574,0.5349912843441135
2005-09-24,England: Premier League,Bolton,Portsmouth,1,0,1.6836,3.3373,5.08,H,0.5446928691218109,0.2747864784267165,0.18052065245147259
2005-09-25,England: Premier League,Middlesbrough,Sunderland,0,2,1.564,3.474,5.992,A,0.5843797001726396,0.2630886157369051,0.15253168409045534
2005-09-26,England: Premier League,Tottenham,Fulham,1,0,1.599,3.519,5.437,H,0.5719232161636438,0.25987644860632747,0.16820033523002875
2005-10-01,England: Premier League,Blackburn,West Brom,2,0,1.7633,3.2933,4.5067,H,0.5190269309413278,0.27789760645214323,0.20307546260652878
2005-10-01,England: Premier League,Charlton,Tottenham,2,3,2.3583,3.1967,2.7992,A,0.3875638143120196,0.28591727196547556,0.32651891372250486
2005-10-01,England: Premier League,Fulham,Manchester United,2,3,5.1975,3.4992,1.6267,A,0.1760421288666676,0.2614823287564314,0.5624755423769009
2005-10-01,England: Premier League,Portsmouth,Newcastle Utd,0,0,2.7609,3.2036,2.3755,D,0.33068222742352643,0.284985816485708,0.3843319560907657
2005-10-01,England: Premier League,Sunderland,West Ham,1,1,2.4473,3.1882,2.6782,D,0.37293989908913877,0.28627307416123493,0.34078702674962635
2005-10-02,England: Premier League,Manchester City,Everton,2,0,1.8017,3.2508,4.3433,H,0.5078576665518463,0.2814713786841582,0.21067095476399547
2005-10-02,England: Premier League,Wigan,Bolton,2,1,2.6418,3.1591,2.5082,H,0.34607870598393226,0.2894086054472325,0.3645126885688351
2005-10-02,England: Premier League,Arsenal,Birmingham,1,0,1.31,4.4825,9.185,H,0.6969265323697471,0.20367512713984803,0.09939834049040487
2005-10-02,England: Premier League,Aston Villa,Middlesbrough,2,3,2.1125,3.2,3.2775,A,0.43389550029411955,0.28643882636603984,0.2796656733398406
2005-10-02,England: Premier League,Liverpool,Chelsea,1,4,3.2736,2.9818,2.2045,A,0.27910952333333033,0.30642327975853184,0.414467196908138
2005-10-15,England: Premier League,Wigan,Newcastle Utd,1,0,2.6509,3.1618,2.5045,H,0.3452002109806751,0.2894209751687873,0.3653788138505377
2005-10-15,England: Premier League,Chelsea,Bolton,5,1,1.25,4.8825,10.1992,H,0.7253867127992178,0.185710883973174,0.08890240322760827
2005-10-15,England: Premier League,Liverpool,Blackburn,1,0,1.6133,3.4208,5.5442,H,0.5673425354718611,0.2675671516828676,0.16509031284527137
2005-10-15,England: Premier League,Sunderland,Manchester United,1,3,6.999,3.73,1.46,A,0.13037396389470973,0.24463468453058265,0.6249913515747076
2005-10-15,England: Premier League,Tottenham,Everton,2,0,1.6075,3.4333,5.5483,H,0.5688486592712082,0.266339737214478,0.1648116035143138
2005-10-15,England: Premier League,West Brom,Arsenal,2,1,5.8182,3.5173,1.5673,H,0.1570743819539994,0.2598271882082163,0.5830984298377844
2005-10-15,England: Premier League,Middlesbrough,Portsmouth,1,1,1.6775,3.3317,5.0458,D,0.5446767189148322,0.2742429378334276,0.18108034325174024
2005-10-16,England: Premier League,Birmingham,Aston Villa,0,1,2.3417,3.08,2.9408,A,0.3911487525154933,0.2973873486251723,0.31146389885933445
2005-10-16,England: Premier League,Manchester City,West Ham,2,1,1.8845,3.2173,3.9582,H,0.4850037229823959,0.2840858844249294,0.2309103925926747
2005-10-17,England: Premier League,Charlton,Fulham,1,1,1.7527,3.3045,4.5245,D,0.5214368521744575,0.2765690333805936,0.20199411444494897
2005-10-22,England: Premier League,Blackburn,Birmingham,2,0,2,3.17,3.595,H,0.45719655863420544,0.28845208746637563,0.2543513538994189
2005-10-22,England: Premier League,Arsenal,Manchester City,1,0,1.46,3.7009,7.1491,H,0.6255003432497042,0.24675903189617882,0.12774062485411705
2005-10-22,England: Premier League,Aston Villa,Wigan,0,2,1.9664,3.1836,3.6773,A,0.4645964284062418,0.2869652019154523,0.24843836967830585
2005-10-22,England: Premier League,Fulham,Liverpool,2,0,3.4533,3.175,2.0508,H,0.2651441731199033,0.2883849993810904,0.44647082749900624
2005-10-22,England: Premier League,Manchester United,Tottenham,1,1,1.5758,3.475,5.8125,D,0.5798536789681711,0.2629448711706601,0.15720144986116888
2005-10-22,England: Premier League,Portsmouth,Charlton,1,2,2.6273,3.1991,2.4882,A,0.34756422345691457,0.28544136922520447,0.3669944073178811
2005-10-23,England: Premier League,Newcastle Utd,Sunderland,3,2,1.6518,3.3491,5.2191,H,0.5525782396387484,0.272535527823978,0.17488623253727362
2005-10-23,England: Premier League,Bolton,West Brom,2,0,1.7125,3.3158,4.8175,H,0.5342047435714286,0.27589891530432215,0.18989634112424936
2005-10-23,England: Premier League,West Ham,Middlesbrough,2,1,2.295,3.205,2.8942,H,0.39855978292978195,0.2853961628155537,0.3160440542546643
2005-10-23,England: Premier League,Everton,Chelsea,1,1,8.865,4.278,1.339,D,0.10316891140522494,0.2137897147282186,0.6830413738665564
2005-10-29,England: Premier League,Wigan,Fulham,1,0,2.097,3.162,3.301,H,0.4350758313449564,0.2885370076946153,0.2763871609604282
2005-10-29,England: Premier League,Tottenham,Arsenal,1,1,2.713,3.064,2.49,D,0.3361342168310133,0.2976279798506981,0.3662378033182887
2005-10-29,England: Premier League,Birmingham,Everton,0,1,2.2392,3.1808,3.0008,A,0.40813413683582356,0.2873157567916172,0.3045501063725593
2005-10-29,England: Premier League,Charlton,Bolton,0,1,2.1455,3.1709,3.1927,A,0.42578130799532365,0.28809290621084455,0.28612578579383185
2005-10-29,England: Premier League,Chelsea,Blackburn,4,2,1.1933,5.3711,10.4356,H,0.7482120736770188,0.1662306543387363,0.08555727198424494
2005-10-29,England: Premier League,Liverpool,West Ham,2,0,1.5467,3.4567,6.2189,H,0.5895672100917473,0.26380177737405774,0.14663101253419503
2005-10-29,England: Premier League,Sunderland,Portsmouth,1,4,2.2292,3.1908,3.0358,A,0.4110257587253687,0.28715639380424723,0.3018178474703841
2005-10-29,England: Premier League,Middlesbrough,Manchester United,4,1,4.4313,3.2688,1.7513,H,0.20466945675355155,0.27745709854136474,0.5178734447050837
2005-10-30,England: Premier League,West Brom,Newcastle Utd,0,3,2.8836,3.1682,2.3318,A,0.3177820305165056,0.28923561113483853,0.3929823583486558
2005-10-31,England: Premier League,Manchester City,Aston Villa,3,1,1.809,3.248,4.189,H,0.5028148992928706,0.2800468450802964,0.21713825562683287
2005-11-05,England: Premier League,Aston Villa,Liverpool,0,2,3.0833,3.1089,2.2133,A,0.29543460893388795,0.2930018751731663,0.4115635158929457
2005-11-05,England: Premier League,Arsenal,Sunderland,3,1,1.18,5.815,9.99,H,0.7569784374216121,0.15360869409415343,0.08941286848423445
2005-11-05,England: Premier League,Blackburn,Charlton,4,1,2.227,3.172,3.014,H,0.4096738903603477,0.28762413424731853,0.3027019753923339
2005-11-05,England: Premier League,Fulham,Manchester City,2,1,2.4545,3.1555,2.6845,H,0.37144740734190906,0.28892969777237076,0.3396228948857202
2005-11-05,England: Premier League,Newcastle Utd,Birmingham,1,0,1.54,3.4938,5.9363,H,0.5881655227764107,0.25925207655723637,0.15258240066635317
2005-11-05,England: Premier League,West Ham,West Brom,1,0,1.766,3.288,4.462,H,0.5173596765532262,0.27787627396380704,0.20476404948296673
2005-11-05,England: Premier League,Portsmouth,Wigan,0,2,2.2833,3.16,2.9322,A,0.3997982011814801,0.2888795040372384,0.3113222947812815
2005-11-06,England: Premier League,Everton,Middlesbrough,1,0,2.389,3.16,2.774,H,0.3820842373819456,0.2888605199700848,0.32905524264796965
2005-11-06,England: Premier League,Manchester United,Chelsea,1,0,3.0557,3.0786,2.2057,H,0.2960395756758654,0.29383750126445196,0.4101229230596825
2005-11-07,England: Premier League,Bolton,Tottenham,1,0,2.4092,3.1317,2.7967,H,0.3801214027178472,0.2924253547363533,0.3274532425457995
2005-11-19,England: Premier League,Wigan,Arsenal,2,3,4.3475,3.27,1.7975,A,0.21060844425085742,0.2800061808503372,0.5093853748988053
2005-11-19,England: Premier League,Charlton,Manchester United,1,3,4.2533,3.2692,1.8192,A,0.21556242709802118,0.2804513860198255,0.5039861868821535
2005-11-19,England: Premier League,Chelsea,Newcastle Utd,3,0,1.3175,4.4725,9.1992,H,0.6955084989914381,0.204881486287584,0.09961001472097789
2005-11-19,England: Premier League,Liverpool,Portsmouth,3,0,1.4008,3.9317,8.14,H,0.6542909738036597,0.2331131052990225,0.11259592089731776
2005-11-19,England: Premier League,Manchester City,Blackburn,0,0,1.9236,3.2227,3.7936,D,0.4752952608303242,0.2836993712518111,0.24100536791786473
2005-11-19,England: Premier League,Sunderland,Aston Villa,1,3,2.5245,3.1718,2.6227,A,0.362518755592987,0.2885360358454177,0.3489452085615952
2005-11-19,England: Premier League,West Brom,Everton,4,0,2.47,3.1317,2.7283,H,0.37119047192380994,0.29276126884816894,0.33604825922802134
2005-11-20,England: Premier League,Tottenham,West Ham,1,1,1.6425,3.3775,5.3458,D,0.55755128202446,0.27114077889716526,0.17130793907837472
2005-11-20,England: Premier League,Middlesbrough,Fulham,3,2,1.8017,3.2517,4.4133,H,0.5096001873935346,0.28235896842480285,0.20804084418166255
2005-11-26,England: Premier League,Arsenal,Blackburn,3,0,1.313,4.475,9.291,H,0.6969965273409269,0.20450423249131552,0.09849924016775771
2005-11-26,England: Premier League,Aston Villa,Charlton,1,0,2.205,3.1875,3.09,H,0.4157387137979667,0.2875933690743582,0.2966679171276753
2005-11-26,England: Premier League,Manchester City,Liverpool,0,1,2.7073,3.1345,2.4791,A,0.3383224785327513,0.2922126164082685,0.3694649050589801
2005-11-26,England: Premier League,Sunderland,Birmingham,0,1,2.5473,3.1427,2.6245,A,0.35956608263918555,0.29144451659617443,0.3489894007646399
2005-11-26,England: Premier League,Wigan,Tottenham,1,2,2.5422,3.1533,2.6156,A,0.3599529804239952,0.29019518182027737,0.34985183775572737
2005-11-26,England: Premier League,Portsmouth,Chelsea,0,2,9.1782,4.4855,1.3118,A,0.09957343616546055,0.2037464968930621,0.6966800669414773
2005-11-27,England: Premier League,Everton,Newcastle Utd,1,0,2.5642,3.1625,2.6092,H,0.35796521015935656,0.2902432859733192,0.3517915038673241
2005-11-27,England: Premier League,Fulham,Bolton,2,1,2.4092,3.1633,2.7842,H,0.38067378409367936,0.2899248508325142,0.3294013650738066
2005-11-27,England: Premier League,Middlesbrough,West Brom,2,2,1.6867,3.39,4.9433,D,0.543844488101964,0.27059070739869695,0.18556480449933904
2005-11-27,England: Premier League,West Ham,Manchester United,1,2,4.7538,3.39,1.7025,A,0.19250954667532838,0.2699563076652437,0.5375341456594279
2005-11-30,England: Premier League,Sunderland,Liverpool,0,2,7.1929,3.8114,1.4614,A,0.12805522178900736,0.2416666854190458,0.6302780927919468
2005-12-03,England: Premier League,Liverpool,Wigan,3,0,1.475,3.694,6.953,H,0.620564976818435,0.24778920974748014,0.1316458134340848
2005-12-03,England: Premier League,Blackburn,Everton,0,2,1.8936,3.2327,3.98,A,0.4850735316077686,0.284138719786083,0.23078774860614837
2005-12-03,England: Premier League,Bolton,Arsenal,2,0,4.1738,3.2863,1.8113,H,0.21860922506855981,0.27764695359253716,0.503743821338903
2005-12-03,England: Premier League,Chelsea,Middlesbrough,1,0,1.2344,5.2222,10.2133,H,0.7367907307558943,0.17415925817568764,0.08905001106841821
2005-12-03,England: Premier League,Newcastle Utd,Aston Villa,1,1,1.829,3.232,4.224,D,0.5002738100403268,0.28310668272393497,0.21661950723573808
